original,translation
"Vel’l’et ujit’t’ih er’is’, a mie jäin yks’iin yhenke mučonke.
","Братья ушли отдельно (жить), а я осталась одна с одной невесткой."
"A šid’ä per’eid’in omah pert’ih muamonke omankena, i ruavoin.
","А потом перешла в свой дом с мамой своей, и работала."
"Jogo pellošša ol’i polostaz’iin, i n’iit’t’iin, i l’eikkain, kyn’n’iin, pelvašta kyl’viin, i der’iin, jogo midä ruavoin.
","У каждого в поле было по полосе, и косила, и жала, пахала, лен сеяла, и теребила, постоянно что-то делала."
"Hein’iä vejiin, i korovan’e ol’i, lammašta ol’i.
","Сено возила, и корова была, овец было."
"Hyviin el’iin, hyviin.
","Хорошо жила, хорошо."
"A nyt...
",А сейчас...
"Ka, vaivuin, vaivuin, vanhen’iin, vanhen’iin.
","Вот, устала, услала, постарела, постарела."
"- Ol’iin mie tyttön’e dvadcat’ l’et.
",- Была я девушка двадцатилетняя.
"I zagul’aičin mie br’ihanke i män’iin mie, jäl’geh näidä vuožiloida, miehellä.
","И загуляла я с парнем, и вышла я, после этих лет, замуж."
"Naiččiečima, ka, el’imä enžimmäzen vuwven hyviin.
","Поженились, вот, жили первый год хорошо."
"Meilä tul’i jäl’geh näidä vuožiloida kakši lašta, vot.
","У нас после этих лет появилось два ребенка, вот."
"Hiän zagul’aičči toiz’enke i kakši lašta ol’i tällä miwn mužikalla, vot.
","Он загулял с другой, и два ребенка было у этого моего мужа, вот."
"A prišlos’ meilä vposl’edstvii i erota, erota.
","А пришлось нам впоследствии и развестись, развестись."
"Ka myö näimä häd’iä i gor’ua, i jogo midä, vot.
","Вот повидали мы и бед, и горя, и всего, вот."
"Hiän naičči.
",Он женился.
"Hiän kuol’i pahah vuol’eh, nain’e uglah istuoči…
","Он умер плохо, жена в угол села…"
"A meilä lapšet hyvät kažvettih.
",А у нас дети хорошие выросли.
"Potom i hutorah nowz’ima, gor’ua näimä, logaz’ista nowz’ima, vaivunuot, i tr’i n’edel’i myö i yhtä buhankua šöimä vain.
","Потом и на хутор перебрались, горя повидали, с луга перебрались, уставшие, и три недели мы одной только буханкой питались."
"Kolhozat meilä annettih l’eibiä, i hyvin, i kaikki.
","Колхозы дали нам хлеба и хорошо, и все."
"Vot, značit.
","Вот, значит."
"Vot.
",Вот.
"- Mužikka ei tule kod’ih.
",- Муж не идет домой.
"Omat ketut provez’iw šiiheh, proigraiččow.
","Свои вещи отвезет туда, проиграет."
"Nu vielä, tädä, midä ruadua?
","Ну, еще, это, что делать?"
"Tulen kodih, šanotah: ”Pywdy muččo, min’täh šie et opašša mužikkua, štobi kartih ei kizais’.”
","Приду домой, говорят: ”Попалась жена, почему ты не отучишь мужа, чтобы в карты не играл.”"
"A midä miwla ruadua?
",А что мне делать?
"Hyvä rahvaš opaššettih: ”Ota šie käbrykkiä, tädä, kuin händä, koivumua, karšinalla vala da nuoralla šivo, da nal’ešnikkah r’iputa, i ka hyö ei ruveta kartih kizuamah.”
","Хорошо, народ научил: ”Возьми ты бересты, этой, как ее, березовой, керосином полей и веревкой завяжи, да на наличник повесь, и вот они не будут в карты играть.”"
"Mie otiin vielä heidä lukkoin, čiepin pan’iin, vir’it’iin i läks’iin.
","Я взяла еще их заперла, цепь повесила, зажгла и пошла."
"Hyö: ”Karavul, spasait’e!
","Они: ”Караул, спасайте!"
"Karavul, spasait’e!
","Караул, спасайте!"
"Mis’tä ottuači?
",Откуда взялся?
"A mie že hypyllä, da poikki zuagordoista, da pinon all, duumaičiin, tapetah milma.
","А я же бегом, да по задворкам, да под поленницу, думала, убьют меня."
"Mie i hengettä šiel’ issun.
",И сижу я там тихонечко.
"Aštuw, i šobua piällä ei ole.
","Идет, и рубашки нет."
"Šyöt’t’iä jumalan’e, miwla pidäw tuaš od’evaija.
","Боже милостивый, мне нужно опять одевать."
"Mie mittyzen kumman luajiin!
",Какую беду я натворила!
"Tul’i kod’ih, kiwgualla nouz’i i kolmet suutkat ei i syönyn.
","Пришел домой, на печку поднялся и трое суток даже и не ел."
"A mie nagol’e it’en, nagol’e it’en, midä miwla ruadua?
","А я все плачу, все плачу, что мне делать?"
"Pod konec: pidäw erota täštä mužikašta.
",Под конец: надо разводиться с этим мужиком.
"- Šanokkua kuin toko en’n’ein Työ luad’ija regie?
","- Расскажите, как обычно раньше Вы делали сани?"
"Hän’dä kiän’n’etäh per’oеkah.
",Ее (березу) гнут на передок.
"Tuorešta kiän’n’etäh, da.
","Сырую гнут, да."
"A šin’de hän’en šivotah i kuivatetah.
",А затем ее связывают и сушат.
"Hiän kuivi šygyžyh šuaten.
",Она высохла к осени.
"Šin’de luad’iw kablahat koivuz’et kuivat hyvät.
",Затем сделает копылья березовые сухие хорошие.
"Ei ole šuwret.
",Небольшие.
"Ka i vain näih polozn’iččoih lowkoz’et kablahih varoin ollah.
","Вот только в этих полозьях дырочки (просверлит), для копыльев."
"I ažettaw šin’de yl’en jo kiind’iekši, štobi hyö l’ekuttais’ ei.
","И насаживает затем очень уж прочно, чтобы они не шатались."
"Šin’de šidow hiät kablahat molemmista jallakšista na skol’ko šielä sant’imetrov polozn’ičča pologajeca.
","Затем привязывает эти копылья за оба полоза, на сколько там сантиметров полоз полагается."
"Polozn’ičča on šielä sant’imetrov tr’idcat’ al’i sorok, štobi ol’is yhen rownuo hän’en.
","Полоз там сантиметров тридцать или сорок, чтобы было одинаковой ширины."
"Nu, ka šidow r’ejen.
","Ну, вот вяжет сани."
"Nahl’ostkat panow, vičoilla hän’en obd’elajet, per’otkan, štobi hiän ei l’ekkuis’.
","Нахлестки закрепит, прутьями обделает передок, чтобы не шатался."
"Kablahat ollah, šidä nahl’ostkat ollah pandu kaikki šubi.
","Копылья есть, потом нахлестки все закреплены."
"Šido i gotovoje d’elo...
",Связал и готовое дело…
"- A mon’igo toko kablahie kapandih?
",- А много ли обычно копыльев использовали?
