original,translation
"Nu siit hüö siid davai se Fed’a elädä da kai da olda, siid i kuoli se, Kondruoi tuatto, siid Madžu sii sih d’iäi muamindam.
","Ну, они тут давай жить да быть, потом умер Кондруой-отец, Маджу осталась мачехой."
"Nu siid elettih siid d’o sil rodiih Ivanounal laste, hänеl rodiiheze: poige Miikkul, toine rodii S’er’oža, kolmaiž rodii Nataša, n’el’l’äiz Liza, viideiž Anni.
","Ну, они жили, потом уже у Ивановны появились от Феди дети: сын Мийккул, второй Сережа, третья Наташа, четвертая Лиза, пятая Анни."
"Lähtedih Mit’t’u da D’akku, osobi se Kondruoin poigat, a Fed’a se tožo ühteh kodih d’agettiheze ka, osobi elettih.
","Сыновья Кондруоя Миттю да Дякку пошли вместе жить, а Федя выделился, но жили все в одном доме, хотя отдельно."
"Nu da Mit’t’u.
",Да еще Миттю [был от нее].
"Sii hüö otettih sinnä Mit’t’u, dai Madžu lähti sinnä Piit’erih.
","Они взяли с собой Миттю, и Маджу уехала туда же, в Питер."
"Siid D’akku se sinnä d’iäi, Piit’erih.
",Дякку там оставался в Питере.
"Vera Sergejouna kuoli, häi tuli d’ärilleh Pelduoižih.
","Когда Вера Сергеевна умерла, он вернулся обратно в Пелдожу."
"Se D’akku, Jakou Kon’dratič, dai Mit’t’u.
","Это Дякку, Яков Кондратич, и Миттю [вернулся]."
"Nu sii häi nai d’o učiiheze feršalakse d’o nai.
","Ну, потом он [Яков] женился, выучился на фельдшера и женился."
"Häi otti Rugan Pešan tüttären Oksen’n’an.
",Он взял в жены дочь Пеши Руган – Оксинью.
"Da siid elettih ol’d’ih da siit kačo se muga, a Madžu d’o d’älgele siit heidenker eli dai Madžu kuoli.
","Маджу тут с ними жила, затем Маджу умерла."
"Dai d’o kai kačo net, Mit’t’u kuol’t’t’ih dai, Tan’at kuol’t’t’ih dai kai.
","Миттю умер, и Таня умерла и все."
"Vot a Ivanounann oldah se Fed’an Sini-korolin (Sini-korolin = Sieni-korolin) tüttären vie tüttäred da poigat kai oldah hengis.
",А у Ивановны – дочери Сиени-короля и Феди многие дети живы и здоровы.
"S’er’oža vai voinile tapettih, Anni tožo vai kuolnnu.
","Сережу только на войне убили, да Анни умерла."
"A Miikkul on hengis, Nataša hengis, Liza hengis on.
","А Мийккул жив, Наташа жива, Лиза жива."
"Priäžäz eletäh.
",Все они в Пряже живут.
"Vot kaiken heiden pereloimun sem muštan, muid enämbi ni ked ielnu.
","Все их семейство помню, больше никого у них не было."
"A Il’l’an Puavulan kodis kedä oli?
",– A в доме Пуавила Ильян кто жил?
"Il’l’an Puavilan kodiz eli Puavil iče, oma pereh, häi kačo d’o d’aguoi vel’l’iz da kai.
","В доме Пуавила Ильян жил сам Пуавил со своей семьей, он уже выделился от братьев."
"Ka sii hänel oli akk otettu omas küläs Laurin Paša.
","У него была жена Паша Лаурин, взята из своей деревни."
"Siid oli tütär Anni, poig oli Fed’a, da eräz oli...
","Была дочь Анни, сын был Федя, да еще была..."
"oi, mi nuorembal tüttärel emvoi muštada mi oli nimi.
","ой, как звали младшую дочь, не могу вспомнить."
"Emmušta nuoremban tüttären nimet.
",Не помню имени младшей дочери.
"Anni se mäni miehele Mašozerah, a Fed’a nai pogostal, Abraman St’opanan tütär oli In’a, da siid elettih.
","Анни вышла замуж в Машозеро, а Федя женился в погосте, дочь Абрамова Степана Иня была его женой."
"A sii oli hänel vie In’a oli vie oli In’a-tütär, kazvatettih da ol’d’ih.
","А у нее была дочь Иня, Иня была, растили ее да были."
"Sii häi mäni pogostale L’ubövinan poigale miehele i nü pogostal eletäh muamah dai, se In’a.
","Она вышла замуж в погосте за сына Любовина, и теперь мать и Иня живут в погосте."
"A Anni lähti se ukonke Mašozerah sigä elettih da sig entiä kuz Muašozeras eläugi.
","А Анни ушла с мужем в Машозеро, и там хорошо не знаю, где-то в Машозере и живет."
"Vot se heiden i pereh enämbi ni ked ielnu, Fed’a se kuoli a In’a d’iäi leskekse.
","Вот их и семья, больше никого не было, Федя умер, а Иня осталась вдовой."
"– A kedäbo eli Levuoin Vas’an taluois?
",– А кто жил в доме Васи Левуойн?
"L’evuoin Vas’an taluoiz eli...
",В доме Васи Левуойн жили...
"Heil oli suuri pereh, oli heit, muštam minä kai eno hüvin vie ühtel aiga (mahlači) se, ...
","У них была большая семья, помню я все очень хорошо, в одно время он даже маклачил (торговал мелочью), [дочь]..."
"Annikse kirguttih, senker zavodiime müö neidištäi.
","звали Анни, с ней в одно время мы девичествовали."
"I vel’l’este heil oli kolme: se Ol’ešan vel’l’este, üks se oli neče, mi se, Ol’eša, sill oli Ofonasei, siid oli Van’a da siid D’eša oli.
","Трое братьев было у Олеши: Офонасий, Ваня и Деша."
"A siid Ol’ešal vie oli Mit’t’u, se voinile tapettih Mit’t’u, vahnin poige, armiiz oli.
","А у Олеши еще был [сын] Миттю, его на войне убили, когда он в армии служил."
"Siid vie poig Ol’ešal siil Miša, Simaništoz nainnu oli, vod nügü lidnaz eläu, tožo starikk on d’o.
","Потом еще сын Миша был у Олеши, в Симаништо был женат, теперь в городе живет, тоже уже старик."
"Anni se miehel oli Huabanovas, siit hänel d’iäi sigä Fed’a-poige.
","Анни замужем была в деревне Хуабанове, у нее остался там сын Федя."
"Siit tuli tännä d’ärilleh, Huabčun kodikse kirguttih, Pelduoižiz, vie kodi sroittih.
","Она вернулась было сюда обратно в Пелдожу, еще дом там построили, домом Хуабчу называли."
"A Anni enämbi eitulnu sinnäi mäni, Huabanovah.
",После Анни вновь ушла в Хуабаново и больше не вернулась.
"A tütär oli se, Ol’ešan tütär, Nastuoi Priäžäs oli miehel Išukin Iivanal.
",Дочь Олеши Настуой в Пряже была замужем за Иваном Ишукин.
"– A miksbo kirguttih Zubarikse?
",– Почему звали Зубари?
"Ül’en oli paha tabaine vai midä.
",Такой был очень плохой [у него] характер.
"Ei rahvahanker skladno häi pagižnu.
",С народом он грубо разговаривал.
"Midäk otvečuoičči muga pahuoin k et ruohti tošte kierat küzüdä hänel.
","Он отвечал так грубо, что не осмелишься в другой раз и спросить у него."
"Vot siksei kirguttih Zubari.
",Вот поэтому и прозвали Зубари.
"I vaikkanain ainoz oli.
","А может потому, что всегда молчал."
"Vot siks kirguttih Zubarikse häntte, da mugai lähti famili heil: Zubari, Zubari, Zubari, Zubari.
","Прозвали его Зубари, так и пошла у них кличка Зубари да Зубари."
"– Miituine pereh oli Il’l’an D’akul?
",– Какова семья была у Дякку Ильян?
"D’akul oli poige üks da tütär, ainuoi poig, ainuoi tütär.
","У Дякку было двое детей: сын и дочь, единственный сын и единственная дочь."
